0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,labels
-365.01724,94.36021,-10.99336,27.035454,-14.812649,-2.4034543,-9.210003,-11.365538,-9.873371,-11.592531,-13.395388,0.37144843,-3.7789419,4.077207,-10.625971,-1.5643653,0.28002933,-9.481613,5.856327,-1.618176,4.0403852,1.783525,0.41438448,-1.6701481,7.372596,3.8842826,5.3034153,6.1029596,2.3467038,0.6819697,-2.1154613,1.7674544,-1.8785564,1.8175592,-2.150061,1.6090918,0.9569555,2.1349533,1.691813,3.783511,Hate
-287.76144,108.43381,-23.086788,35.79314,-27.11072,-2.3014047,-9.893603,-15.466058,-12.496192,-9.951493,-14.612407,-1.8583641,-5.5077505,-0.8566012,-9.323112,-4.366747,-1.1396815,-12.902885,0.6542071,0.7443776,5.1649547,6.614505,13.140291,5.181573,6.3389006,4.0988827,5.7844276,7.712725,4.371151,0.7914955,-1.339804,3.045842,-0.35237545,1.3238754,-4.0725775,0.26182032,0.11952677,-0.30008054,-3.3820531,-0.9359346,Hate
-349.49963,99.09055,-28.480639,22.992765,-12.624797,-3.7523162,-5.390996,-15.633965,-8.452104,-4.706375,-11.560948,-1.3913795,-3.2648635,2.0921488,-6.438355,-3.5332265,0.45085955,-8.568897,0.058789283,-3.5158143,-2.5886452,0.9768154,4.1701612,5.466828,11.140873,5.9903207,5.960675,3.226129,2.2469754,4.9082193,2.083652,2.7627637,-1.6729589,-1.3025843,-0.43092924,3.5264585,2.126642,0.3910591,-3.8410761,0.73324394,Hate
-349.49963,99.09055,-28.480639,22.992765,-12.624797,-3.7523162,-5.390996,-15.633965,-8.452104,-4.706375,-11.560948,-1.3913795,-3.2648635,2.0921488,-6.438355,-3.5332265,0.45085955,-8.568897,0.058789283,-3.5158143,-2.5886452,0.9768154,4.1701612,5.466828,11.140873,5.9903207,5.960675,3.226129,2.2469754,4.9082193,2.083652,2.7627637,-1.6729589,-1.3025843,-0.43092924,3.5264585,2.126642,0.3910591,-3.8410761,0.73324394,Hate
-349.49963,99.09055,-28.480639,22.992765,-12.624797,-3.7523162,-5.390996,-15.633965,-8.452104,-4.706375,-11.560948,-1.3913795,-3.2648635,2.0921488,-6.438355,-3.5332265,0.45085955,-8.568897,0.058789283,-3.5158143,-2.5886452,0.9768154,4.1701612,5.466828,11.140873,5.9903207,5.960675,3.226129,2.2469754,4.9082193,2.083652,2.7627637,-1.6729589,-1.3025843,-0.43092924,3.5264585,2.126642,0.3910591,-3.8410761,0.73324394,Hate
-349.49963,99.09055,-28.480639,22.992765,-12.624797,-3.7523162,-5.390996,-15.633965,-8.452104,-4.706375,-11.560948,-1.3913795,-3.2648635,2.0921488,-6.438355,-3.5332265,0.45085955,-8.568897,0.058789283,-3.5158143,-2.5886452,0.9768154,4.1701612,5.466828,11.140873,5.9903207,5.960675,3.226129,2.2469754,4.9082193,2.083652,2.7627637,-1.6729589,-1.3025843,-0.43092924,3.5264585,2.126642,0.3910591,-3.8410761,0.73324394,Hate
-349.49963,99.09055,-28.480639,22.992765,-12.624797,-3.7523162,-5.390996,-15.633965,-8.452104,-4.706375,-11.560948,-1.3913795,-3.2648635,2.0921488,-6.438355,-3.5332265,0.45085955,-8.568897,0.058789283,-3.5158143,-2.5886452,0.9768154,4.1701612,5.466828,11.140873,5.9903207,5.960675,3.226129,2.2469754,4.9082193,2.083652,2.7627637,-1.6729589,-1.3025843,-0.43092924,3.5264585,2.126642,0.3910591,-3.8410761,0.73324394,Hate
-296.72058,121.36983,-32.339592,31.167143,-26.5962,-3.2875597,-4.8327923,-23.848581,-11.662706,-10.973094,-13.51533,2.8338594,-9.001331,1.5121508,-7.815418,-3.9060266,-0.71749717,-12.546796,0.86142987,-4.603915,-0.5283459,5.446522,8.826831,5.1050773,11.569692,9.931903,10.874896,7.662162,7.102027,5.4140596,2.706072,6.6166267,1.848755,2.7138243,-3.3553178,0.43858913,-1.0744432,-1.3050202,-2.2644048,-1.6278152,Hate
-296.72058,121.36983,-32.339592,31.167143,-26.5962,-3.2875597,-4.8327923,-23.848581,-11.662706,-10.973094,-13.51533,2.8338594,-9.001331,1.5121508,-7.815418,-3.9060266,-0.71749717,-12.546796,0.86142987,-4.603915,-0.5283459,5.446522,8.826831,5.1050773,11.569692,9.931903,10.874896,7.662162,7.102027,5.4140596,2.706072,6.6166267,1.848755,2.7138243,-3.3553178,0.43858913,-1.0744432,-1.3050202,-2.2644048,-1.6278152,Hate
-296.72058,121.36983,-32.339592,31.167143,-26.5962,-3.2875597,-4.8327923,-23.848581,-11.662706,-10.973094,-13.51533,2.8338594,-9.001331,1.5121508,-7.815418,-3.9060266,-0.71749717,-12.546796,0.86142987,-4.603915,-0.5283459,5.446522,8.826831,5.1050773,11.569692,9.931903,10.874896,7.662162,7.102027,5.4140596,2.706072,6.6166267,1.848755,2.7138243,-3.3553178,0.43858913,-1.0744432,-1.3050202,-2.2644048,-1.6278152,Hate
-296.72058,121.36983,-32.339592,31.167143,-26.5962,-3.2875597,-4.8327923,-23.848581,-11.662706,-10.973094,-13.51533,2.8338594,-9.001331,1.5121508,-7.815418,-3.9060266,-0.71749717,-12.546796,0.86142987,-4.603915,-0.5283459,5.446522,8.826831,5.1050773,11.569692,9.931903,10.874896,7.662162,7.102027,5.4140596,2.706072,6.6166267,1.848755,2.7138243,-3.3553178,0.43858913,-1.0744432,-1.3050202,-2.2644048,-1.6278152,Hate
-290.54666,124.06945,-45.18604,13.067815,-28.985508,-2.7236173,-0.19159912,-22.546007,-2.3578105,-7.7051153,-11.99347,-1.466024,-3.2587705,-1.7986015,-5.6821527,-4.3184958,-5.267989,-8.811339,-2.4388306,-2.1203172,-2.8381948,2.5932276,5.9134336,4.3094296,10.934782,8.928993,10.824084,7.377704,3.1831355,3.8654242,0.34933364,5.8590984,3.7715378,1.1160191,-2.6603918,-1.7492534,0.63277775,-1.5310836,-2.2956276,-0.8472938,Hate
-296.72058,121.36983,-32.339592,31.167143,-26.5962,-3.2875597,-4.8327923,-23.848581,-11.662706,-10.973094,-13.51533,2.8338594,-9.001331,1.5121508,-7.815418,-3.9060266,-0.71749717,-12.546796,0.86142987,-4.603915,-0.5283459,5.446522,8.826831,5.1050773,11.569692,9.931903,10.874896,7.662162,7.102027,5.4140596,2.706072,6.6166267,1.848755,2.7138243,-3.3553178,0.43858913,-1.0744432,-1.3050202,-2.2644048,-1.6278152,Hate
-352.74832,94.10189,-14.733799,21.128471,-22.540792,-1.7361826,-1.9183489,-15.7019825,-8.967469,-4.7826276,-11.736229,1.5544769,-1.2947426,0.731899,-3.6523957,-2.5742736,-2.1258988,-5.2722044,3.6973965,-2.3915374,-1.4067453,1.1873335,4.993145,2.3088825,9.729792,6.8538966,7.189132,5.9764743,2.129838,5.499965,2.673476,0.95724785,-3.755115,1.5644807,0.29163018,1.187758,-0.629419,-0.8433648,0.8195666,2.0190535,Hate
-352.74832,94.10189,-14.733799,21.128471,-22.540792,-1.7361826,-1.9183489,-15.7019825,-8.967469,-4.7826276,-11.736229,1.5544769,-1.2947426,0.731899,-3.6523957,-2.5742736,-2.1258988,-5.2722044,3.6973965,-2.3915374,-1.4067453,1.1873335,4.993145,2.3088825,9.729792,6.8538966,7.189132,5.9764743,2.129838,5.499965,2.673476,0.95724785,-3.755115,1.5644807,0.29163018,1.187758,-0.629419,-0.8433648,0.8195666,2.0190535,Hate
-352.74832,94.10189,-14.733799,21.128471,-22.540792,-1.7361826,-1.9183489,-15.7019825,-8.967469,-4.7826276,-11.736229,1.5544769,-1.2947426,0.731899,-3.6523957,-2.5742736,-2.1258988,-5.2722044,3.6973965,-2.3915374,-1.4067453,1.1873335,4.993145,2.3088825,9.729792,6.8538966,7.189132,5.9764743,2.129838,5.499965,2.673476,0.95724785,-3.755115,1.5644807,0.29163018,1.187758,-0.629419,-0.8433648,0.8195666,2.0190535,Hate
-352.74832,94.10189,-14.733799,21.128471,-22.540792,-1.7361826,-1.9183489,-15.7019825,-8.967469,-4.7826276,-11.736229,1.5544769,-1.2947426,0.731899,-3.6523957,-2.5742736,-2.1258988,-5.2722044,3.6973965,-2.3915374,-1.4067453,1.1873335,4.993145,2.3088825,9.729792,6.8538966,7.189132,5.9764743,2.129838,5.499965,2.673476,0.95724785,-3.755115,1.5644807,0.29163018,1.187758,-0.629419,-0.8433648,0.8195666,2.0190535,Hate
-352.74832,94.10189,-14.733799,21.128471,-22.540792,-1.7361826,-1.9183489,-15.7019825,-8.967469,-4.7826276,-11.736229,1.5544769,-1.2947426,0.731899,-3.6523957,-2.5742736,-2.1258988,-5.2722044,3.6973965,-2.3915374,-1.4067453,1.1873335,4.993145,2.3088825,9.729792,6.8538966,7.189132,5.9764743,2.129838,5.499965,2.673476,0.95724785,-3.755115,1.5644807,0.29163018,1.187758,-0.629419,-0.8433648,0.8195666,2.0190535,Hate
-284.6169,117.49578,-24.990547,29.322697,-32.37741,-4.23744,-10.676579,-20.74403,-8.051847,-8.222763,-16.112446,-1.4014053,-5.5289006,2.6012633,-8.701213,-3.4101014,-0.3071669,-10.686034,4.2471495,0.68325377,4.6733694,6.745941,8.533743,0.21580113,7.0250998,2.8319728,2.57264,4.4554377,3.7481143,4.984246,2.018361,5.779224,3.4243186,7.2574897,0.49701005,-0.72822815,-1.6064099,1.2249128,-1.5468261,-0.91014504,Hate
-284.6169,117.49578,-24.990547,29.322697,-32.37741,-4.23744,-10.676579,-20.74403,-8.051847,-8.222763,-16.112446,-1.4014053,-5.5289006,2.6012633,-8.701213,-3.4101014,-0.3071669,-10.686034,4.2471495,0.68325377,4.6733694,6.745941,8.533743,0.21580113,7.0250998,2.8319728,2.57264,4.4554377,3.7481143,4.984246,2.018361,5.779224,3.4243186,7.2574897,0.49701005,-0.72822815,-1.6064099,1.2249128,-1.5468261,-0.91014504,Hate
-284.6169,117.49578,-24.990547,29.322697,-32.37741,-4.23744,-10.676579,-20.74403,-8.051847,-8.222763,-16.112446,-1.4014053,-5.5289006,2.6012633,-8.701213,-3.4101014,-0.3071669,-10.686034,4.2471495,0.68325377,4.6733694,6.745941,8.533743,0.21580113,7.0250998,2.8319728,2.57264,4.4554377,3.7481143,4.984246,2.018361,5.779224,3.4243186,7.2574897,0.49701005,-0.72822815,-1.6064099,1.2249128,-1.5468261,-0.91014504,Hate
-284.6169,117.49578,-24.990547,29.322697,-32.37741,-4.23744,-10.676579,-20.74403,-8.051847,-8.222763,-16.112446,-1.4014053,-5.5289006,2.6012633,-8.701213,-3.4101014,-0.3071669,-10.686034,4.2471495,0.68325377,4.6733694,6.745941,8.533743,0.21580113,7.0250998,2.8319728,2.57264,4.4554377,3.7481143,4.984246,2.018361,5.779224,3.4243186,7.2574897,0.49701005,-0.72822815,-1.6064099,1.2249128,-1.5468261,-0.91014504,Hate
-290.54666,124.06945,-45.18604,13.067815,-28.985508,-2.7236173,-0.19159912,-22.546007,-2.3578105,-7.7051153,-11.99347,-1.466024,-3.2587705,-1.7986015,-5.6821527,-4.3184958,-5.267989,-8.811339,-2.4388306,-2.1203172,-2.8381948,2.5932276,5.9134336,4.3094296,10.934782,8.928993,10.824084,7.377704,3.1831355,3.8654242,0.34933364,5.8590984,3.7715378,1.1160191,-2.6603918,-1.7492534,0.63277775,-1.5310836,-2.2956276,-0.8472938,Hate
-284.6169,117.49578,-24.990547,29.322697,-32.37741,-4.23744,-10.676579,-20.74403,-8.051847,-8.222763,-16.112446,-1.4014053,-5.5289006,2.6012633,-8.701213,-3.4101014,-0.3071669,-10.686034,4.2471495,0.68325377,4.6733694,6.745941,8.533743,0.21580113,7.0250998,2.8319728,2.57264,4.4554377,3.7481143,4.984246,2.018361,5.779224,3.4243186,7.2574897,0.49701005,-0.72822815,-1.6064099,1.2249128,-1.5468261,-0.91014504,Hate
-289.2093,99.24131,-28.328234,38.71849,-31.245192,-5.9293756,-7.530147,-15.624434,-11.945452,-13.064297,-14.627868,-1.4694247,-6.300658,3.7604313,-9.236881,-4.248504,0.46488076,-14.017498,0.48713505,-6.9008727,-2.5339265,1.750106,6.9818835,7.3112845,13.621888,10.408437,8.526708,7.255972,7.9867463,7.136594,2.2055304,4.4296393,-2.0953825,4.1084347,0.4270942,1.5126616,-1.2774642,-3.1065357,-3.2428849,-0.9196298,Hate
-289.2093,99.24131,-28.328234,38.71849,-31.245192,-5.9293756,-7.530147,-15.624434,-11.945452,-13.064297,-14.627868,-1.4694247,-6.300658,3.7604313,-9.236881,-4.248504,0.46488076,-14.017498,0.48713505,-6.9008727,-2.5339265,1.750106,6.9818835,7.3112845,13.621888,10.408437,8.526708,7.255972,7.9867463,7.136594,2.2055304,4.4296393,-2.0953825,4.1084347,0.4270942,1.5126616,-1.2774642,-3.1065357,-3.2428849,-0.9196298,Hate
-289.2093,99.24131,-28.328234,38.71849,-31.245192,-5.9293756,-7.530147,-15.624434,-11.945452,-13.064297,-14.627868,-1.4694247,-6.300658,3.7604313,-9.236881,-4.248504,0.46488076,-14.017498,0.48713505,-6.9008727,-2.5339265,1.750106,6.9818835,7.3112845,13.621888,10.408437,8.526708,7.255972,7.9867463,7.136594,2.2055304,4.4296393,-2.0953825,4.1084347,0.4270942,1.5126616,-1.2774642,-3.1065357,-3.2428849,-0.9196298,Hate
-289.2093,99.24131,-28.328234,38.71849,-31.245192,-5.9293756,-7.530147,-15.624434,-11.945452,-13.064297,-14.627868,-1.4694247,-6.300658,3.7604313,-9.236881,-4.248504,0.46488076,-14.017498,0.48713505,-6.9008727,-2.5339265,1.750106,6.9818835,7.3112845,13.621888,10.408437,8.526708,7.255972,7.9867463,7.136594,2.2055304,4.4296393,-2.0953825,4.1084347,0.4270942,1.5126616,-1.2774642,-3.1065357,-3.2428849,-0.9196298,Hate
-289.2093,99.24131,-28.328234,38.71849,-31.245192,-5.9293756,-7.530147,-15.624434,-11.945452,-13.064297,-14.627868,-1.4694247,-6.300658,3.7604313,-9.236881,-4.248504,0.46488076,-14.017498,0.48713505,-6.9008727,-2.5339265,1.750106,6.9818835,7.3112845,13.621888,10.408437,8.526708,7.255972,7.9867463,7.136594,2.2055304,4.4296393,-2.0953825,4.1084347,0.4270942,1.5126616,-1.2774642,-3.1065357,-3.2428849,-0.9196298,Hate
-353.0264,95.58457,-13.228424,41.887566,-18.615002,-5.4253044,-9.237115,-11.123059,-12.546419,-5.4661164,-14.375922,2.5105696,-6.0381923,-0.95158124,-7.0966835,-6.530869,1.4486077,-13.340116,-0.380022,-0.16578965,2.8371158,3.777744,6.6076717,2.3932185,6.147966,2.077873,2.9034283,2.0374467,2.6182108,3.0989392,-0.63306016,4.2478957,1.5590428,6.0617275,0.9928426,0.5283921,-1.7024025,1.7032157,0.6456552,0.8339217,Hate
-353.0264,95.58457,-13.228424,41.887566,-18.615002,-5.4253044,-9.237115,-11.123059,-12.546419,-5.4661164,-14.375922,2.5105696,-6.0381923,-0.95158124,-7.0966835,-6.530869,1.4486077,-13.340116,-0.380022,-0.16578965,2.8371158,3.777744,6.6076717,2.3932185,6.147966,2.077873,2.9034283,2.0374467,2.6182108,3.0989392,-0.63306016,4.2478957,1.5590428,6.0617275,0.9928426,0.5283921,-1.7024025,1.7032157,0.6456552,0.8339217,Hate
-353.0264,95.58457,-13.228424,41.887566,-18.615002,-5.4253044,-9.237115,-11.123059,-12.546419,-5.4661164,-14.375922,2.5105696,-6.0381923,-0.95158124,-7.0966835,-6.530869,1.4486077,-13.340116,-0.380022,-0.16578965,2.8371158,3.777744,6.6076717,2.3932185,6.147966,2.077873,2.9034283,2.0374467,2.6182108,3.0989392,-0.63306016,4.2478957,1.5590428,6.0617275,0.9928426,0.5283921,-1.7024025,1.7032157,0.6456552,0.8339217,Hate
-353.0264,95.58457,-13.228424,41.887566,-18.615002,-5.4253044,-9.237115,-11.123059,-12.546419,-5.4661164,-14.375922,2.5105696,-6.0381923,-0.95158124,-7.0966835,-6.530869,1.4486077,-13.340116,-0.380022,-0.16578965,2.8371158,3.777744,6.6076717,2.3932185,6.147966,2.077873,2.9034283,2.0374467,2.6182108,3.0989392,-0.63306016,4.2478957,1.5590428,6.0617275,0.9928426,0.5283921,-1.7024025,1.7032157,0.6456552,0.8339217,Hate
-290.54666,124.06945,-45.18604,13.067815,-28.985508,-2.7236173,-0.19159912,-22.546007,-2.3578105,-7.7051153,-11.99347,-1.466024,-3.2587705,-1.7986015,-5.6821527,-4.3184958,-5.267989,-8.811339,-2.4388306,-2.1203172,-2.8381948,2.5932276,5.9134336,4.3094296,10.934782,8.928993,10.824084,7.377704,3.1831355,3.8654242,0.34933364,5.8590984,3.7715378,1.1160191,-2.6603918,-1.7492534,0.63277775,-1.5310836,-2.2956276,-0.8472938,Hate
-353.0264,95.58457,-13.228424,41.887566,-18.615002,-5.4253044,-9.237115,-11.123059,-12.546419,-5.4661164,-14.375922,2.5105696,-6.0381923,-0.95158124,-7.0966835,-6.530869,1.4486077,-13.340116,-0.380022,-0.16578965,2.8371158,3.777744,6.6076717,2.3932185,6.147966,2.077873,2.9034283,2.0374467,2.6182108,3.0989392,-0.63306016,4.2478957,1.5590428,6.0617275,0.9928426,0.5283921,-1.7024025,1.7032157,0.6456552,0.8339217,Hate
-306.4359,114.2214,-5.1422615,48.417892,-21.127462,-11.350611,-5.091394,-21.668379,-17.068441,-18.175941,-11.692799,-0.8002415,-10.422162,3.529094,-9.762982,-5.491714,1.207033,-14.481597,0.08012313,-5.2734213,-5.6455226,1.1208205,1.3847562,2.093296,8.110241,5.7477164,7.730475,8.441787,10.230909,8.487987,5.4459863,8.433296,3.281305,6.0630836,1.7148417,1.6955012,-0.041123055,-2.0546505,-2.311476,-0.16767406,Hate
-306.4359,114.2214,-5.1422615,48.417892,-21.127462,-11.350611,-5.091394,-21.668379,-17.068441,-18.175941,-11.692799,-0.8002415,-10.422162,3.529094,-9.762982,-5.491714,1.207033,-14.481597,0.08012313,-5.2734213,-5.6455226,1.1208205,1.3847562,2.093296,8.110241,5.7477164,7.730475,8.441787,10.230909,8.487987,5.4459863,8.433296,3.281305,6.0630836,1.7148417,1.6955012,-0.041123055,-2.0546505,-2.311476,-0.16767406,Hate
-306.4359,114.2214,-5.1422615,48.417892,-21.127462,-11.350611,-5.091394,-21.668379,-17.068441,-18.175941,-11.692799,-0.8002415,-10.422162,3.529094,-9.762982,-5.491714,1.207033,-14.481597,0.08012313,-5.2734213,-5.6455226,1.1208205,1.3847562,2.093296,8.110241,5.7477164,7.730475,8.441787,10.230909,8.487987,5.4459863,8.433296,3.281305,6.0630836,1.7148417,1.6955012,-0.041123055,-2.0546505,-2.311476,-0.16767406,Hate
-306.4359,114.2214,-5.1422615,48.417892,-21.127462,-11.350611,-5.091394,-21.668379,-17.068441,-18.175941,-11.692799,-0.8002415,-10.422162,3.529094,-9.762982,-5.491714,1.207033,-14.481597,0.08012313,-5.2734213,-5.6455226,1.1208205,1.3847562,2.093296,8.110241,5.7477164,7.730475,8.441787,10.230909,8.487987,5.4459863,8.433296,3.281305,6.0630836,1.7148417,1.6955012,-0.041123055,-2.0546505,-2.311476,-0.16767406,Hate
-306.4359,114.2214,-5.1422615,48.417892,-21.127462,-11.350611,-5.091394,-21.668379,-17.068441,-18.175941,-11.692799,-0.8002415,-10.422162,3.529094,-9.762982,-5.491714,1.207033,-14.481597,0.08012313,-5.2734213,-5.6455226,1.1208205,1.3847562,2.093296,8.110241,5.7477164,7.730475,8.441787,10.230909,8.487987,5.4459863,8.433296,3.281305,6.0630836,1.7148417,1.6955012,-0.041123055,-2.0546505,-2.311476,-0.16767406,Hate
-288.7066,132.0838,-19.705763,33.916164,-40.325436,-11.166485,1.0918043,-28.304436,-13.743561,-19.216179,-13.442097,-3.9758847,-11.007887,5.5202513,-12.7379465,-4.510674,0.90366936,-12.508012,1.5757332,-3.8370807,-4.0846925,3.4051604,6.3072867,6.7725835,13.496501,7.3734612,7.3760705,6.7166843,7.209641,6.1009545,2.5337474,4.496425,-0.14939073,2.5315366,0.37937722,1.3698847,-1.2620018,-2.9393694,-3.2109113,0.495467,Hate
-288.7066,132.0838,-19.705763,33.916164,-40.325436,-11.166485,1.0918043,-28.304436,-13.743561,-19.216179,-13.442097,-3.9758847,-11.007887,5.5202513,-12.7379465,-4.510674,0.90366936,-12.508012,1.5757332,-3.8370807,-4.0846925,3.4051604,6.3072867,6.7725835,13.496501,7.3734612,7.3760705,6.7166843,7.209641,6.1009545,2.5337474,4.496425,-0.14939073,2.5315366,0.37937722,1.3698847,-1.2620018,-2.9393694,-3.2109113,0.495467,Hate
-288.7066,132.0838,-19.705763,33.916164,-40.325436,-11.166485,1.0918043,-28.304436,-13.743561,-19.216179,-13.442097,-3.9758847,-11.007887,5.5202513,-12.7379465,-4.510674,0.90366936,-12.508012,1.5757332,-3.8370807,-4.0846925,3.4051604,6.3072867,6.7725835,13.496501,7.3734612,7.3760705,6.7166843,7.209641,6.1009545,2.5337474,4.496425,-0.14939073,2.5315366,0.37937722,1.3698847,-1.2620018,-2.9393694,-3.2109113,0.495467,Hate
-288.7066,132.0838,-19.705763,33.916164,-40.325436,-11.166485,1.0918043,-28.304436,-13.743561,-19.216179,-13.442097,-3.9758847,-11.007887,5.5202513,-12.7379465,-4.510674,0.90366936,-12.508012,1.5757332,-3.8370807,-4.0846925,3.4051604,6.3072867,6.7725835,13.496501,7.3734612,7.3760705,6.7166843,7.209641,6.1009545,2.5337474,4.496425,-0.14939073,2.5315366,0.37937722,1.3698847,-1.2620018,-2.9393694,-3.2109113,0.495467,Hate
-290.54666,124.06945,-45.18604,13.067815,-28.985508,-2.7236173,-0.19159912,-22.546007,-2.3578105,-7.7051153,-11.99347,-1.466024,-3.2587705,-1.7986015,-5.6821527,-4.3184958,-5.267989,-8.811339,-2.4388306,-2.1203172,-2.8381948,2.5932276,5.9134336,4.3094296,10.934782,8.928993,10.824084,7.377704,3.1831355,3.8654242,0.34933364,5.8590984,3.7715378,1.1160191,-2.6603918,-1.7492534,0.63277775,-1.5310836,-2.2956276,-0.8472938,Hate
-288.7066,132.0838,-19.705763,33.916164,-40.325436,-11.166485,1.0918043,-28.304436,-13.743561,-19.216179,-13.442097,-3.9758847,-11.007887,5.5202513,-12.7379465,-4.510674,0.90366936,-12.508012,1.5757332,-3.8370807,-4.0846925,3.4051604,6.3072867,6.7725835,13.496501,7.3734612,7.3760705,6.7166843,7.209641,6.1009545,2.5337474,4.496425,-0.14939073,2.5315366,0.37937722,1.3698847,-1.2620018,-2.9393694,-3.2109113,0.495467,Hate
-341.53827,89.276306,-24.598438,35.60862,-27.583324,1.4194759,-8.125502,-11.498564,-8.00831,-3.4972346,-14.267806,3.4638538,0.9077719,-0.87928075,-6.983297,-2.2043588,-1.1727197,-10.394531,2.925942,-3.7059972,-2.2991524,2.0219553,8.759999,2.5595906,10.288161,7.4722724,8.041807,6.0692997,2.5835385,1.9426664,-1.8686373,1.8413149,-2.5201924,3.5065336,-0.68456924,0.28162026,-1.814237,-1.3601356,-0.20149943,2.9372609,Hate
-341.53827,89.276306,-24.598438,35.60862,-27.583324,1.4194759,-8.125502,-11.498564,-8.00831,-3.4972346,-14.267806,3.4638538,0.9077719,-0.87928075,-6.983297,-2.2043588,-1.1727197,-10.394531,2.925942,-3.7059972,-2.2991524,2.0219553,8.759999,2.5595906,10.288161,7.4722724,8.041807,6.0692997,2.5835385,1.9426664,-1.8686373,1.8413149,-2.5201924,3.5065336,-0.68456924,0.28162026,-1.814237,-1.3601356,-0.20149943,2.9372609,Hate
-341.53827,89.276306,-24.598438,35.60862,-27.583324,1.4194759,-8.125502,-11.498564,-8.00831,-3.4972346,-14.267806,3.4638538,0.9077719,-0.87928075,-6.983297,-2.2043588,-1.1727197,-10.394531,2.925942,-3.7059972,-2.2991524,2.0219553,8.759999,2.5595906,10.288161,7.4722724,8.041807,6.0692997,2.5835385,1.9426664,-1.8686373,1.8413149,-2.5201924,3.5065336,-0.68456924,0.28162026,-1.814237,-1.3601356,-0.20149943,2.9372609,Hate
-341.53827,89.276306,-24.598438,35.60862,-27.583324,1.4194759,-8.125502,-11.498564,-8.00831,-3.4972346,-14.267806,3.4638538,0.9077719,-0.87928075,-6.983297,-2.2043588,-1.1727197,-10.394531,2.925942,-3.7059972,-2.2991524,2.0219553,8.759999,2.5595906,10.288161,7.4722724,8.041807,6.0692997,2.5835385,1.9426664,-1.8686373,1.8413149,-2.5201924,3.5065336,-0.68456924,0.28162026,-1.814237,-1.3601356,-0.20149943,2.9372609,Hate
-341.53827,89.276306,-24.598438,35.60862,-27.583324,1.4194759,-8.125502,-11.498564,-8.00831,-3.4972346,-14.267806,3.4638538,0.9077719,-0.87928075,-6.983297,-2.2043588,-1.1727197,-10.394531,2.925942,-3.7059972,-2.2991524,2.0219553,8.759999,2.5595906,10.288161,7.4722724,8.041807,6.0692997,2.5835385,1.9426664,-1.8686373,1.8413149,-2.5201924,3.5065336,-0.68456924,0.28162026,-1.814237,-1.3601356,-0.20149943,2.9372609,Hate
-333.73907,113.178276,-18.226244,38.5872,-26.449743,-8.80959,-2.6486645,-17.17825,-8.65914,-9.020288,-8.833549,-0.46689093,-5.5753016,2.7989278,-8.338258,-2.9524646,-0.9988363,-9.542651,0.8887161,-5.7010274,-3.7801437,-4.7149234,-1.9385711,2.2393115,12.5080805,14.020709,12.021226,9.356808,7.0242777,4.5078773,1.5525162,3.2066956,0.7986518,2.346274,-0.47695434,2.0607898,0.91069496,2.3429883,1.0779753,1.2160821,Hate
-333.73907,113.178276,-18.226244,38.5872,-26.449743,-8.80959,-2.6486645,-17.17825,-8.65914,-9.020288,-8.833549,-0.46689093,-5.5753016,2.7989278,-8.338258,-2.9524646,-0.9988363,-9.542651,0.8887161,-5.7010274,-3.7801437,-4.7149234,-1.9385711,2.2393115,12.5080805,14.020709,12.021226,9.356808,7.0242777,4.5078773,1.5525162,3.2066956,0.7986518,2.346274,-0.47695434,2.0607898,0.91069496,2.3429883,1.0779753,1.2160821,Hate
-333.73907,113.178276,-18.226244,38.5872,-26.449743,-8.80959,-2.6486645,-17.17825,-8.65914,-9.020288,-8.833549,-0.46689093,-5.5753016,2.7989278,-8.338258,-2.9524646,-0.9988363,-9.542651,0.8887161,-5.7010274,-3.7801437,-4.7149234,-1.9385711,2.2393115,12.5080805,14.020709,12.021226,9.356808,7.0242777,4.5078773,1.5525162,3.2066956,0.7986518,2.346274,-0.47695434,2.0607898,0.91069496,2.3429883,1.0779753,1.2160821,Hate
-333.73907,113.178276,-18.226244,38.5872,-26.449743,-8.80959,-2.6486645,-17.17825,-8.65914,-9.020288,-8.833549,-0.46689093,-5.5753016,2.7989278,-8.338258,-2.9524646,-0.9988363,-9.542651,0.8887161,-5.7010274,-3.7801437,-4.7149234,-1.9385711,2.2393115,12.5080805,14.020709,12.021226,9.356808,7.0242777,4.5078773,1.5525162,3.2066956,0.7986518,2.346274,-0.47695434,2.0607898,0.91069496,2.3429883,1.0779753,1.2160821,Hate
-290.54666,124.06945,-45.18604,13.067815,-28.985508,-2.7236173,-0.19159912,-22.546007,-2.3578105,-7.7051153,-11.99347,-1.466024,-3.2587705,-1.7986015,-5.6821527,-4.3184958,-5.267989,-8.811339,-2.4388306,-2.1203172,-2.8381948,2.5932276,5.9134336,4.3094296,10.934782,8.928993,10.824084,7.377704,3.1831355,3.8654242,0.34933364,5.8590984,3.7715378,1.1160191,-2.6603918,-1.7492534,0.63277775,-1.5310836,-2.2956276,-0.8472938,Hate
